EntityId,Symbol,Date,PrevDate,Close,AdjClose,PrevAdjClose,LogChange,AbsChange,VolScore,VolumeSpike,AdjVolume,AvgVolume,StdevVolume
1035838,PNCYL,5/10/2013,5/9/2013,970.31243896484375,970.312439,101.375,2.25879169,9.5715167703355171,1185.3458071320979,0.20542056030310071,3006000,866932.99421371834,10413110.560257748
1100072,POL.L,2/7/2013,2/6/2013,24.75,24.75,2.415,2.32712626,10.24844784715696,91.003227561860811,-0.42945840489980258,532437,4648571.911277038,9584478.6463950519
1017144,PWCHF,5/22/2008,5/21/2008,1.25,1.25,3,-0.8754688,2.4000001276254239,6.7635341478210753,-0.2532054045805649,200,792.726619839953,2340.8924498345737
1017144,PWCHF,3/16/2009,3/13/2009,1.4900000095367432,1.49,0.3,1.602749,4.966666993352133,11.206043130903605,-0.19137592581782867,200,476.28717239006278,1443.68823408364
1017144,PWCHF,12/31/2007,12/18/2007,3.0499999523162842,3.05,0.75,1.40282369,4.0666667623497643,3.0649163353587081,-0.40377392065178247,100,1229.8699706592436,2798.2737687351819
1014932,RLSPY,11/21/2013,11/20/2013,28725.001953125,28725.002,288.75,4.59996176,99.480511201647431,360.78277124031808,-0.019363983268964005,2000,14466.001774370834,643772.59581456869
1014932,RLSPY,7/5/2013,7/2/2013,903.75,903.75,90.5,2.301203,9.9861887410583332,101.02886060154347,-0.053642897126425906,2000,104539.85412197854,1911527.1473931021
1014932,RLSPY,11/4/2013,11/1/2013,291.75,291.75,975,-1.20654023,3.3419024042074716,93.268637975880551,-0.0248911584578218,100,20404.765612706095,815742.08959027065
1014932,RLSPY,11/26/2013,11/25/2013,96250,96250,29400.002,1.18595421,3.2738092433067116,91.250858882300491,-0.022150434543523313,100,13529.897127632736,606304.00280610193
1094608,ROSN.L,12/19/2008,6/27/2008,3.4300000667572021,3.43,11.79,-1.23469138,3.4373175370551121,4.476339822907712,0.48829427856321761,22396528,11189924.546752131,22950511.495286737
1194857,SPR.V,4/3/2002,4/2/2002,1,1,0.4,0.91629076,2.5000000704153211,6.0717346553306246,-0.056779424355157489,1166,1608.7777071931876,7798.2070480953789
1094971,SVST.L,12/19/2008,6/27/2008,3.1600000858306885,3.16,26.3,-2.11899686,8.32278436911807,6.8887263717276532,0.89459534268534724,2140276,732118.5914597346,1574071.9198395731
1095057,TCA.L,7/27/2012,7/25/2012,82.34722900390625,82.34723,2.138889,3.65065813,38.499995740052753,391.8951134429409,-0.040862866094485369,5000,6606.219645842436,39307.5620816329
1095057,TCA.L,6/26/2012,6/21/2012,10.1875,10.1875,0.815,2.5257287,12.500000727961403,952.23229056330877,-0.04973007244750647,2972,10199.417730906425,145332.94192433491
1095057,TCA.L,7/25/2012,7/24/2012,2.1388890743255615,2.138889,1050.19446,-6.196444,490.99995422991282,940.71097910356923,-0.040615346802469483,5000,6738.9842150635322,42815.939096149712
1095057,TCA.L,7/4/2012,6/28/2012,1082.8126220703125,1082.81262,10.1875,4.666156,106.28836395216558,1703.3389598443423,0.14296870318655944,15000,5741.2076189577256,64760.973378631716
1095087,TMKS.L,12/19/2008,6/27/2008,4.5799999237060547,4.58,38,-2.11588717,8.2969432602255324,6.611389390429272,0.764000010214814,704060,219497.06180077855,634244.67502687185
1095227,URKA.L,12/19/2008,6/27/2008,9,9,72,-2.07944155,8.0000000457117029,5.2394786310196251,0.78680066047013975,1491308,526966.73402851971,1225648.7753775576
1095299,VTBR.L,12/19/2008,6/27/2008,2.2000000476837158,2.2,7,-1.1574527,3.1818179076448496,4.430209873413764,0.19262322595475082,6003524,4183095.4442463852,9450721.981892528
1016189,WEEEF,8/15/2011,6/21/2011,9.22089958190918,9.2209,0.373,3.20764947,24.720910622124986,9.16753451067949,-0.26649332671708303,600,9907.9839659867739,34927.643707447867
